,name,scan_day,operator
33474,Library of Congress,2008-10-27,12
33475,Library of Congress,2008-10-28,14
33476,Library of Congress,2008-10-29,10
33477,Library of Congress,2008-10-30,4
33478,Library of Congress,2008-10-31,10
33479,Library of Congress,2008-11-01,3
33480,Library of Congress,2008-11-03,10
33481,Library of Congress,2008-11-04,4
33482,Library of Congress,2008-11-05,10
33483,Library of Congress,2008-11-06,11
33484,Library of Congress,2008-11-07,13
33485,Library of Congress,2008-11-08,6
33486,Library of Congress,2008-11-10,14
33487,Library of Congress,2008-11-11,6
33488,Library of Congress,2008-11-12,13
33489,Library of Congress,2008-11-13,12
33490,Library of Congress,2008-11-14,11
33491,Library of Congress,2008-11-15,6
33492,Library of Congress,2008-11-17,12
33493,Library of Congress,2008-11-18,13
33494,Library of Congress,2008-11-19,14
33495,Library of Congress,2008-11-20,12
33496,Library of Congress,2008-11-21,13
33497,Library of Congress,2008-11-22,5
33498,Library of Congress,2008-11-24,10
33499,Library of Congress,2008-11-25,12
33500,Library of Congress,2008-11-26,13
33501,Library of Congress,2008-11-27,8
33502,Library of Congress,2008-12-01,14
33503,Library of Congress,2008-12-02,14
33504,Library of Congress,2008-12-03,14
33505,Library of Congress,2008-12-04,13
33506,Library of Congress,2008-12-05,12
33507,Library of Congress,2008-12-06,5
33508,Library of Congress,2008-12-08,13
33509,Library of Congress,2008-12-09,11
33510,Library of Congress,2008-12-10,13
33511,Library of Congress,2008-12-11,12
33512,Library of Congress,2008-12-12,13
33513,Library of Congress,2008-12-13,4
33514,Library of Congress,2008-12-15,14
33515,Library of Congress,2008-12-16,13
33516,Library of Congress,2008-12-17,11
33517,Library of Congress,2008-12-18,10
33518,Library of Congress,2008-12-19,11
33519,Library of Congress,2008-12-20,3
33520,Library of Congress,2008-12-22,11
33521,Library of Congress,2008-12-23,9
33522,Library of Congress,2009-01-05,11
33523,Library of Congress,2009-01-06,11
33524,Library of Congress,2009-01-07,11
33525,Library of Congress,2009-01-08,11
33526,Library of Congress,2009-01-09,10
33527,Library of Congress,2009-01-10,2
33528,Library of Congress,2009-01-12,8
33529,Library of Congress,2009-01-13,11
33530,Library of Congress,2009-01-14,10
33531,Library of Congress,2009-01-15,11
33532,Library of Congress,2009-01-16,10
33533,Library of Congress,2009-01-17,3
33534,Library of Congress,2009-01-21,10
33535,Library of Congress,2009-01-22,11
33536,Library of Congress,2009-01-23,11
33537,Library of Congress,2009-01-24,4
33538,Library of Congress,2009-01-26,11
33539,Library of Congress,2009-01-27,10
33540,Library of Congress,2009-01-28,11
33541,Library of Congress,2009-01-29,13
33542,Library of Congress,2009-01-30,14
33543,Library of Congress,2009-01-31,6
33544,Library of Congress,2009-02-02,12
33545,Library of Congress,2009-02-03,13
33546,Library of Congress,2009-02-04,13
33547,Library of Congress,2009-02-05,12
33548,Library of Congress,2009-02-06,12
33549,Library of Congress,2009-02-07,5
33550,Library of Congress,2009-02-09,12
33551,Library of Congress,2009-02-10,13
33552,Library of Congress,2009-02-11,12
33553,Library of Congress,2009-02-12,13
33554,Library of Congress,2009-02-13,13
33555,Library of Congress,2009-02-14,5
33556,Library of Congress,2009-02-17,14
33557,Library of Congress,2009-02-18,15
33558,Library of Congress,2009-02-19,13
33559,Library of Congress,2009-02-20,13
33560,Library of Congress,2009-02-21,5
33561,Library of Congress,2009-02-23,14
33562,Library of Congress,2009-02-24,14
33563,Library of Congress,2009-02-25,13
33564,Library of Congress,2009-02-26,13
33565,Library of Congress,2009-02-27,14
33566,Library of Congress,2009-02-28,4
33567,Library of Congress,2009-03-02,10
33568,Library of Congress,2009-03-03,13
33569,Library of Congress,2009-03-04,13
33570,Library of Congress,2009-03-05,13
33571,Library of Congress,2009-03-06,13
33572,Library of Congress,2009-03-07,4
33573,Library of Congress,2009-03-09,13
33574,Library of Congress,2009-03-10,13
33575,Library of Congress,2009-03-11,15
33576,Library of Congress,2009-03-12,12
33577,Library of Congress,2009-03-13,11
33578,Library of Congress,2009-03-14,4
33579,Library of Congress,2009-03-16,13
33580,Library of Congress,2009-03-17,14
33581,Library of Congress,2009-03-18,12
33582,Library of Congress,2009-03-19,13
33583,Library of Congress,2009-03-20,14
33584,Library of Congress,2009-03-21,4
33585,Library of Congress,2009-03-23,15
33586,Library of Congress,2009-03-24,15
33587,Library of Congress,2009-03-25,14
33588,Library of Congress,2009-03-26,14
33589,Library of Congress,2009-03-27,14
33590,Library of Congress,2009-03-28,4
33591,Library of Congress,2009-03-30,15
33592,Library of Congress,2009-03-31,17
33593,Library of Congress,2009-04-01,16
33594,Library of Congress,2009-04-02,16
33595,Library of Congress,2009-04-03,15
33596,Library of Congress,2009-04-04,5
33597,Library of Congress,2009-04-06,16
33598,Library of Congress,2009-04-07,15
33599,Library of Congress,2009-04-08,14
33600,Library of Congress,2009-04-09,15
33601,Library of Congress,2009-04-10,16
33602,Library of Congress,2009-04-11,6
33603,Library of Congress,2009-04-13,15
33604,Library of Congress,2009-04-14,15
33605,Library of Congress,2009-04-15,18
33606,Library of Congress,2009-04-16,14
33607,Library of Congress,2009-04-17,16
33608,Library of Congress,2009-04-18,6
33609,Library of Congress,2009-04-20,14
33610,Library of Congress,2009-04-21,13
33611,Library of Congress,2009-04-22,15
33612,Library of Congress,2009-04-23,16
33613,Library of Congress,2009-04-24,15
33614,Library of Congress,2009-04-25,5
33615,Library of Congress,2009-04-27,14
33616,Library of Congress,2009-04-28,15
33617,Library of Congress,2009-04-29,14
33618,Library of Congress,2009-04-30,16
33619,Library of Congress,2009-05-01,14
33620,Library of Congress,2009-05-02,4
33621,Library of Congress,2009-05-04,14
33622,Library of Congress,2009-05-05,13
33623,Library of Congress,2009-05-06,14
33624,Library of Congress,2009-05-07,14
33625,Library of Congress,2009-05-08,14
33626,Library of Congress,2009-05-09,4
33627,Library of Congress,2009-05-11,15
33628,Library of Congress,2009-05-12,14
33629,Library of Congress,2009-05-13,16
33630,Library of Congress,2009-05-14,14
33631,Library of Congress,2009-05-15,11
33632,Library of Congress,2009-05-16,3
33633,Library of Congress,2009-05-18,13
33634,Library of Congress,2009-05-19,14
33635,Library of Congress,2009-05-20,14
33636,Library of Congress,2009-05-21,14
33637,Library of Congress,2009-05-22,14
33638,Library of Congress,2009-05-23,4
33639,Library of Congress,2009-05-26,16
33640,Library of Congress,2009-05-27,15
33641,Library of Congress,2009-05-28,14
33642,Library of Congress,2009-05-29,16
33643,Library of Congress,2009-05-30,4
33644,Library of Congress,2009-06-01,13
33645,Library of Congress,2009-06-02,12
33646,Library of Congress,2009-06-03,13
33647,Library of Congress,2009-06-04,14
33648,Library of Congress,2009-06-05,15
33649,Library of Congress,2009-06-06,5
33650,Library of Congress,2009-06-08,16
33651,Library of Congress,2009-06-09,14
33652,Library of Congress,2009-06-10,16
33653,Library of Congress,2009-06-11,15
33654,Library of Congress,2009-06-12,16
33655,Library of Congress,2009-06-13,5
33656,Library of Congress,2009-06-15,17
33657,Library of Congress,2009-06-16,15
33658,Library of Congress,2009-06-17,14
33659,Library of Congress,2009-06-18,15
33660,Library of Congress,2009-06-19,15
33661,Library of Congress,2009-06-20,5
33662,Library of Congress,2009-06-22,15
33663,Library of Congress,2009-06-23,16
33664,Library of Congress,2009-06-24,17
33665,Library of Congress,2009-06-25,16
33666,Library of Congress,2009-06-26,16
33667,Library of Congress,2009-06-27,6
33668,Library of Congress,2009-06-29,16
33669,Library of Congress,2009-06-30,18
33670,Library of Congress,2009-07-01,16
33671,Library of Congress,2009-07-02,16
33672,Library of Congress,2009-07-03,4
33673,Library of Congress,2009-07-06,14
33674,Library of Congress,2009-07-07,17
33675,Library of Congress,2009-07-08,16
33676,Library of Congress,2009-07-09,18
33677,Library of Congress,2009-07-10,18
33678,Library of Congress,2009-07-11,7
33679,Library of Congress,2009-07-13,18
33680,Library of Congress,2009-07-14,16
33681,Library of Congress,2009-07-15,17
33682,Library of Congress,2009-07-16,18
33683,Library of Congress,2009-07-17,17
33684,Library of Congress,2009-07-18,8
33685,Library of Congress,2009-07-20,13
33686,Library of Congress,2009-07-21,18
33687,Library of Congress,2009-07-22,18
33688,Library of Congress,2009-07-23,18
33689,Library of Congress,2009-07-24,18
33690,Library of Congress,2009-07-25,7
33691,Library of Congress,2009-07-27,15
33692,Library of Congress,2009-07-28,18
33693,Library of Congress,2009-07-29,17
33694,Library of Congress,2009-07-30,18
33695,Library of Congress,2009-07-31,17
33696,Library of Congress,2009-08-01,8
33697,Library of Congress,2009-08-03,13
33698,Library of Congress,2009-08-04,18
33699,Library of Congress,2009-08-05,18
33700,Library of Congress,2009-08-06,18
33701,Library of Congress,2009-08-07,16
33702,Library of Congress,2009-08-08,8
33703,Library of Congress,2009-08-10,14
33704,Library of Congress,2009-08-11,16
33705,Library of Congress,2009-08-12,16
33706,Library of Congress,2009-08-13,18
33707,Library of Congress,2009-08-14,17
33708,Library of Congress,2009-08-15,8
33709,Library of Congress,2009-08-17,16
33710,Library of Congress,2009-08-18,18
33711,Library of Congress,2009-08-19,19
33712,Library of Congress,2009-08-20,17
33713,Library of Congress,2009-08-21,17
33714,Library of Congress,2009-08-22,6
33715,Library of Congress,2009-08-24,14
33716,Library of Congress,2009-08-25,14
33717,Library of Congress,2009-08-26,13
33718,Library of Congress,2009-08-27,15
33719,Library of Congress,2009-08-28,14
33720,Library of Congress,2009-08-29,4
33721,Library of Congress,2009-08-31,16
33722,Library of Congress,2009-09-01,16
33723,Library of Congress,2009-09-02,16
33724,Library of Congress,2009-09-03,15
33725,Library of Congress,2009-09-04,15
33726,Library of Congress,2009-09-05,6
33727,Library of Congress,2009-09-08,14
33728,Library of Congress,2009-09-09,15
33729,Library of Congress,2009-09-10,14
33730,Library of Congress,2009-09-11,19
33731,Library of Congress,2009-09-12,6
33732,Library of Congress,2009-09-14,15
33733,Library of Congress,2009-09-15,15
33734,Library of Congress,2009-09-16,16
33735,Library of Congress,2009-09-17,16
33736,Library of Congress,2009-09-18,14
33737,Library of Congress,2009-09-19,4
33738,Library of Congress,2009-09-21,14
33739,Library of Congress,2009-09-22,17
33740,Library of Congress,2009-09-23,16
33741,Library of Congress,2009-09-24,16
33742,Library of Congress,2009-09-25,14
33743,Library of Congress,2009-09-26,5
33744,Library of Congress,2009-09-28,14
33745,Library of Congress,2009-09-29,16
33746,Library of Congress,2009-09-30,16
33747,Library of Congress,2009-10-01,16
33748,Library of Congress,2009-10-02,16
33749,Library of Congress,2009-10-03,6
33750,Library of Congress,2009-10-05,14
33751,Library of Congress,2009-10-06,15
33752,Library of Congress,2009-10-07,15
33753,Library of Congress,2009-10-08,15
33754,Library of Congress,2009-10-09,15
33755,Library of Congress,2009-10-10,6
33756,Library of Congress,2009-10-13,17
33757,Library of Congress,2009-10-14,19
33758,Library of Congress,2009-10-15,17
33759,Library of Congress,2009-10-16,14
33760,Library of Congress,2009-10-17,5
33761,Library of Congress,2009-10-19,16
33762,Library of Congress,2009-10-20,17
33763,Library of Congress,2009-10-21,16
33764,Library of Congress,2009-10-22,14
33765,Library of Congress,2009-10-23,17
33766,Library of Congress,2009-10-24,6
33767,Library of Congress,2009-10-26,18
33768,Library of Congress,2009-10-27,18
33769,Library of Congress,2009-10-28,18
33770,Library of Congress,2009-10-29,18
33771,Library of Congress,2009-10-30,17
33772,Library of Congress,2009-10-31,6
33773,Library of Congress,2009-11-02,17
33774,Library of Congress,2009-11-03,17
33775,Library of Congress,2009-11-04,19
33776,Library of Congress,2009-11-05,18
33777,Library of Congress,2009-11-06,16
33778,Library of Congress,2009-11-07,5
33779,Library of Congress,2009-11-09,17
33780,Library of Congress,2009-11-10,16
33781,Library of Congress,2009-11-11,6
33782,Library of Congress,2009-11-12,16
33783,Library of Congress,2009-11-13,14
33784,Library of Congress,2009-11-14,5
33785,Library of Congress,2009-11-16,16
33786,Library of Congress,2009-11-17,15
33787,Library of Congress,2009-11-18,17
33788,Library of Congress,2009-11-19,15
33789,Library of Congress,2009-11-20,16
33790,Library of Congress,2009-11-21,6
33791,Library of Congress,2009-11-23,14
33792,Library of Congress,2009-11-24,15
33793,Library of Congress,2009-11-25,15
33794,Library of Congress,2009-11-26,6
33795,Library of Congress,2009-11-30,16
33796,Library of Congress,2009-12-01,15
33797,Library of Congress,2009-12-02,15
33798,Library of Congress,2009-12-03,15
33799,Library of Congress,2009-12-04,16
33800,Library of Congress,2009-12-05,5
33801,Library of Congress,2009-12-07,15
33802,Library of Congress,2009-12-08,16
33803,Library of Congress,2009-12-09,16
33804,Library of Congress,2009-12-10,17
33805,Library of Congress,2009-12-11,14
33806,Library of Congress,2009-12-12,5
33807,Library of Congress,2009-12-14,14
33808,Library of Congress,2009-12-15,14
33809,Library of Congress,2009-12-16,17
33810,Library of Congress,2009-12-17,18
33811,Library of Congress,2009-12-18,15
33812,Library of Congress,2009-12-19,2
33813,Library of Congress,2009-12-22,15
33814,Library of Congress,2009-12-23,16
33815,Library of Congress,2009-12-24,14
33816,Library of Congress,2010-01-04,16
33817,Library of Congress,2010-01-05,16
33818,Library of Congress,2010-01-06,16
33819,Library of Congress,2010-01-07,14
