,name,scan_day,operator
57227,UIUC,2017-01-26,3
57228,UIUC,2017-01-27,3
57229,UIUC,2017-01-30,3
57230,UIUC,2017-01-31,3
57231,UIUC,2017-02-01,3
57232,UIUC,2017-02-02,3
57233,UIUC,2017-02-03,3
57234,UIUC,2017-02-06,3
57235,UIUC,2017-02-07,3
57236,UIUC,2017-02-08,3
57237,UIUC,2017-02-09,3
57238,UIUC,2017-02-10,3
57239,UIUC,2017-02-13,3
57240,UIUC,2017-02-14,3
57241,UIUC,2017-02-15,3
57242,UIUC,2017-02-16,3
57243,UIUC,2017-02-17,3
57244,UIUC,2017-02-21,3
57245,UIUC,2017-02-22,2
57246,UIUC,2017-02-23,2
57247,UIUC,2017-02-24,3
57248,UIUC,2017-02-27,3
57249,UIUC,2017-02-28,3
57250,UIUC,2017-03-01,3
57251,UIUC,2017-03-02,2
57252,UIUC,2017-03-03,2
57253,UIUC,2017-03-06,2
57254,UIUC,2017-03-07,2
57255,UIUC,2017-03-08,2
57256,UIUC,2017-03-09,2
57257,UIUC,2017-03-10,4
57258,UIUC,2017-03-13,3
57259,UIUC,2017-03-14,3
57260,UIUC,2017-03-15,3
57261,UIUC,2017-03-16,3
57262,UIUC,2017-03-17,3
57263,UIUC,2017-03-20,3
57264,UIUC,2017-03-21,4
57265,UIUC,2017-03-22,4
57266,UIUC,2017-03-23,4
57267,UIUC,2017-03-24,3
57268,UIUC,2017-03-27,3
57269,UIUC,2017-03-28,3
57270,UIUC,2017-03-29,3
57271,UIUC,2017-03-30,3
57272,UIUC,2017-03-31,3
57273,UIUC,2017-04-03,3
57274,UIUC,2017-04-04,3
57275,UIUC,2017-04-05,3
57276,UIUC,2017-04-06,3
57277,UIUC,2017-04-07,3
57278,UIUC,2017-04-10,3
57279,UIUC,2017-04-11,2
57280,UIUC,2017-04-12,3
57281,UIUC,2017-04-13,3
57282,UIUC,2017-04-14,3
57283,UIUC,2017-04-17,3
57284,UIUC,2017-04-18,2
57285,UIUC,2017-04-19,2
57286,UIUC,2017-04-20,2
57287,UIUC,2017-04-21,2
57288,UIUC,2017-04-24,2
57289,UIUC,2017-04-25,2
57290,UIUC,2017-04-26,3
57291,UIUC,2017-04-27,2
57292,UIUC,2017-04-28,2
57293,UIUC,2017-05-01,2
57294,UIUC,2017-05-02,2
57295,UIUC,2017-05-03,2
57296,UIUC,2017-05-04,2
57297,UIUC,2017-05-05,2
57298,UIUC,2017-05-08,3
57299,UIUC,2017-05-09,3
57300,UIUC,2017-05-10,2
57301,UIUC,2017-05-11,2
57302,UIUC,2017-05-12,3
57303,UIUC,2017-05-15,4
57304,UIUC,2017-05-16,4
57305,UIUC,2017-05-17,3
57306,UIUC,2017-05-18,3
57307,UIUC,2017-05-19,3
57308,UIUC,2017-05-22,3
57309,UIUC,2017-05-23,3
57310,UIUC,2017-05-24,3
57311,UIUC,2017-05-25,3
57312,UIUC,2017-05-26,3
57313,UIUC,2017-05-30,3
57314,UIUC,2017-05-31,3
57315,UIUC,2017-06-01,3
57316,UIUC,2017-06-02,3
57317,UIUC,2017-06-05,3
57318,UIUC,2017-06-06,3
57319,UIUC,2017-06-07,3
57320,UIUC,2017-06-08,3
57321,UIUC,2017-06-09,3
57322,UIUC,2017-06-12,3
57323,UIUC,2017-06-15,2
57324,UIUC,2017-06-16,3
57325,UIUC,2017-06-19,3
57326,UIUC,2017-06-20,3
57327,UIUC,2017-06-21,3
57328,UIUC,2017-06-22,3
57329,UIUC,2017-06-23,3
57330,UIUC,2017-06-26,3
57331,UIUC,2017-06-27,3
57332,UIUC,2017-06-28,3
57333,UIUC,2017-06-29,3
57334,UIUC,2017-06-30,3
57335,UIUC,2017-07-05,2
57336,UIUC,2017-07-06,3
57337,UIUC,2017-07-07,3
57338,UIUC,2017-07-10,3
57339,UIUC,2017-07-11,3
57340,UIUC,2017-07-12,3
57341,UIUC,2017-07-13,3
57342,UIUC,2017-07-14,2
57343,UIUC,2017-07-17,3
57344,UIUC,2017-07-18,3
57345,UIUC,2017-07-19,3
57346,UIUC,2017-07-20,3
57347,UIUC,2017-07-21,3
57348,UIUC,2017-07-24,3
57349,UIUC,2017-07-25,3
57350,UIUC,2017-07-26,3
57351,UIUC,2017-07-27,3
57352,UIUC,2017-07-28,3
57353,UIUC,2017-07-31,3
57354,UIUC,2017-08-01,3
57355,UIUC,2017-08-02,3
57356,UIUC,2017-08-03,3
57357,UIUC,2017-08-04,2
57358,UIUC,2017-08-07,3
57359,UIUC,2017-08-08,3
57360,UIUC,2017-08-09,3
57361,UIUC,2017-08-10,3
57362,UIUC,2017-08-11,2
57363,UIUC,2017-08-14,3
57364,UIUC,2017-08-15,3
57365,UIUC,2017-08-16,3
57366,UIUC,2017-08-17,3
57367,UIUC,2017-08-18,3
57368,UIUC,2017-08-21,2
57369,UIUC,2017-08-22,3
57370,UIUC,2017-08-23,3
57371,UIUC,2017-08-24,3
57372,UIUC,2017-08-25,3
57373,UIUC,2017-08-28,3
57374,UIUC,2017-08-29,3
57375,UIUC,2017-08-30,3
57376,UIUC,2017-08-31,3
57377,UIUC,2017-09-01,3
57378,UIUC,2017-09-05,3
57379,UIUC,2017-09-06,3
57380,UIUC,2017-09-07,3
57381,UIUC,2017-09-08,3
57382,UIUC,2017-09-11,3
57383,UIUC,2017-09-12,2
57384,UIUC,2017-09-13,3
57385,UIUC,2017-09-14,3
57386,UIUC,2017-09-15,2
57387,UIUC,2017-09-18,1
57388,UIUC,2017-09-19,3
57389,UIUC,2017-09-20,3
57390,UIUC,2017-09-21,3
57391,UIUC,2017-09-22,3
57392,UIUC,2017-09-25,2
57393,UIUC,2017-09-26,2
57394,UIUC,2017-09-27,3
57395,UIUC,2017-09-28,3
57396,UIUC,2017-09-29,3
57397,UIUC,2017-10-02,3
57398,UIUC,2017-10-03,3
57399,UIUC,2017-10-04,3
57400,UIUC,2017-10-05,3
57401,UIUC,2017-10-06,3
57402,UIUC,2017-10-09,2
57403,UIUC,2017-10-10,3
57404,UIUC,2017-10-11,3
57405,UIUC,2017-10-12,3
57406,UIUC,2017-10-13,3
57407,UIUC,2017-10-16,3
57408,UIUC,2017-10-17,3
57409,UIUC,2017-10-18,3
57410,UIUC,2017-10-19,3
57411,UIUC,2017-10-20,3
57412,UIUC,2017-10-23,3
57413,UIUC,2017-10-24,3
57414,UIUC,2017-10-25,3
57415,UIUC,2017-10-26,3
57416,UIUC,2017-10-27,3
57417,UIUC,2017-10-30,3
57418,UIUC,2017-10-31,3
57419,UIUC,2017-11-01,3
57420,UIUC,2017-11-02,3
57421,UIUC,2017-11-03,3
57422,UIUC,2017-11-06,3
57423,UIUC,2017-11-07,3
57424,UIUC,2017-11-08,3
57425,UIUC,2017-11-09,3
57426,UIUC,2017-11-10,3
57427,UIUC,2017-11-13,2
57428,UIUC,2017-11-14,2
57429,UIUC,2017-11-15,3
57430,UIUC,2017-11-16,2
57431,UIUC,2017-11-17,2
57432,UIUC,2017-11-20,3
57433,UIUC,2017-11-21,2
57434,UIUC,2017-11-27,2
57435,UIUC,2017-11-28,2
57436,UIUC,2017-11-29,3
57437,UIUC,2017-11-30,3
57438,UIUC,2017-12-01,3
57439,UIUC,2017-12-04,3
57440,UIUC,2017-12-05,3
57441,UIUC,2017-12-06,3
57442,UIUC,2017-12-07,3
57443,UIUC,2017-12-08,3
57444,UIUC,2017-12-11,3
57445,UIUC,2017-12-12,2
57446,UIUC,2017-12-13,2
57447,UIUC,2017-12-14,3
57448,UIUC,2017-12-15,3
57449,UIUC,2017-12-18,3
57450,UIUC,2017-12-19,3
57451,UIUC,2017-12-20,3
57452,UIUC,2017-12-21,3
57453,UIUC,2017-12-22,3
57454,UIUC,2018-01-02,3
57455,UIUC,2018-01-03,3
57456,UIUC,2018-01-04,3
57457,UIUC,2018-01-05,3
57458,UIUC,2018-01-08,3
57459,UIUC,2018-01-09,3
57460,UIUC,2018-01-10,3
57461,UIUC,2018-01-11,3
57462,UIUC,2018-01-12,3
57463,UIUC,2018-01-17,3
57464,UIUC,2018-01-18,3
57465,UIUC,2018-01-19,3
57466,UIUC,2018-01-22,3
57467,UIUC,2018-01-23,3
57468,UIUC,2018-01-24,3
57469,UIUC,2018-01-25,3
57470,UIUC,2018-01-26,2
57471,UIUC,2018-01-29,4
57472,UIUC,2018-01-30,4
57473,UIUC,2018-01-31,3
57474,UIUC,2018-02-01,3
57475,UIUC,2018-02-02,4
57476,UIUC,2018-02-05,3
57477,UIUC,2018-02-06,3
57478,UIUC,2018-02-07,3
57479,UIUC,2018-02-08,3
57480,UIUC,2018-02-09,3
57481,UIUC,2018-02-12,3
57482,UIUC,2018-02-13,3
57483,UIUC,2018-02-14,3
57484,UIUC,2018-02-15,3
57485,UIUC,2018-02-16,3
57486,UIUC,2018-02-20,2
57487,UIUC,2018-02-21,2
57488,UIUC,2018-02-22,3
57489,UIUC,2018-02-23,3
57490,UIUC,2018-02-26,3
57491,UIUC,2018-02-27,3
57492,UIUC,2018-02-28,3
57493,UIUC,2018-03-01,3
57494,UIUC,2018-03-02,3
57495,UIUC,2018-03-03,2
57496,UIUC,2018-03-05,3
57497,UIUC,2018-03-06,3
57498,UIUC,2018-03-07,3
57499,UIUC,2018-03-08,3
57500,UIUC,2018-03-09,3
57501,UIUC,2018-03-10,1
57502,UIUC,2018-03-12,3
57503,UIUC,2018-03-13,3
57504,UIUC,2018-03-14,3
57505,UIUC,2018-03-15,3
57506,UIUC,2018-03-16,3
57507,UIUC,2018-03-19,2
57508,UIUC,2018-03-20,3
57509,UIUC,2018-03-21,3
57510,UIUC,2018-03-22,3
57511,UIUC,2018-03-23,3
57512,UIUC,2018-03-26,3
57513,UIUC,2018-03-27,3
57514,UIUC,2018-03-28,3
57515,UIUC,2018-03-29,3
57516,UIUC,2018-03-30,3
57517,UIUC,2018-04-02,3
57518,UIUC,2018-04-03,3
57519,UIUC,2018-04-04,3
57520,UIUC,2018-04-05,3
57521,UIUC,2018-04-06,3
57522,UIUC,2018-04-09,3
57523,UIUC,2018-04-10,3
57524,UIUC,2018-04-11,3
57525,UIUC,2018-04-12,3
57526,UIUC,2018-04-13,3
57527,UIUC,2018-04-16,3
57528,UIUC,2018-04-17,3
57529,UIUC,2018-04-18,3
57530,UIUC,2018-04-19,3
57531,UIUC,2018-04-20,2
57532,UIUC,2018-04-23,2
57533,UIUC,2018-04-24,3
57534,UIUC,2018-04-25,3
57535,UIUC,2018-04-26,3
57536,UIUC,2018-04-27,3
57537,UIUC,2018-04-30,3
57538,UIUC,2018-05-01,2
57539,UIUC,2018-05-02,3
57540,UIUC,2018-05-03,3
57541,UIUC,2018-05-04,3
57542,UIUC,2018-05-07,3
57543,UIUC,2018-05-08,2
57544,UIUC,2018-05-09,2
57545,UIUC,2018-05-10,3
57546,UIUC,2018-05-11,2
57547,UIUC,2018-05-14,2
57548,UIUC,2018-05-15,3
57549,UIUC,2018-05-16,3
57550,UIUC,2018-05-17,3
57551,UIUC,2018-05-18,3
57552,UIUC,2018-05-21,3
57553,UIUC,2018-05-22,3
57554,UIUC,2018-05-23,3
57555,UIUC,2018-05-24,3
57556,UIUC,2018-05-25,3
57557,UIUC,2018-05-29,3
57558,UIUC,2018-05-30,3
57559,UIUC,2018-05-31,3
57560,UIUC,2018-06-01,3
57561,UIUC,2018-06-04,2
57562,UIUC,2018-06-05,2
57563,UIUC,2018-06-06,2
57564,UIUC,2018-06-07,1
57565,UIUC,2018-06-08,1
57566,UIUC,2018-06-11,2
57567,UIUC,2018-06-12,2
57568,UIUC,2018-06-13,2
57569,UIUC,2018-06-14,2
57570,UIUC,2018-06-18,2
57571,UIUC,2018-06-19,2
57572,UIUC,2018-06-20,2
57573,UIUC,2018-06-21,2
57574,UIUC,2018-06-22,1
57575,UIUC,2018-06-25,2
57576,UIUC,2018-06-26,2
57577,UIUC,2018-06-27,2
57578,UIUC,2018-06-28,1
57579,UIUC,2018-06-29,2
57580,UIUC,2018-07-02,1
57581,UIUC,2018-07-03,2
57582,UIUC,2018-07-05,2
57583,UIUC,2018-07-06,2
57584,UIUC,2018-07-09,1
57585,UIUC,2018-07-10,2
57586,UIUC,2018-07-11,2
57587,UIUC,2018-07-12,2
57588,UIUC,2018-07-13,2
57589,UIUC,2018-07-16,2
57590,UIUC,2018-07-17,2
57591,UIUC,2018-07-18,2
57592,UIUC,2018-07-19,2
57593,UIUC,2018-07-20,2
57594,UIUC,2018-07-23,2
57595,UIUC,2018-07-24,2
57596,UIUC,2018-07-25,2
57597,UIUC,2018-07-26,2
57598,UIUC,2018-07-27,2
57599,UIUC,2018-07-30,2
57600,UIUC,2018-07-31,2
57601,UIUC,2018-08-01,2
57602,UIUC,2018-08-02,2
57603,UIUC,2018-08-03,2
57604,UIUC,2018-08-06,2
57605,UIUC,2018-08-07,2
57606,UIUC,2018-08-08,2
57607,UIUC,2018-08-09,2
57608,UIUC,2018-08-10,2
57609,UIUC,2018-08-13,2
57610,UIUC,2018-08-14,2
57611,UIUC,2018-08-15,2
57612,UIUC,2018-08-16,2
57613,UIUC,2018-08-17,2
57614,UIUC,2018-08-20,1
57615,UIUC,2018-08-21,2
57616,UIUC,2018-08-22,2
57617,UIUC,2018-08-23,2
57618,UIUC,2018-08-24,2
57619,UIUC,2018-08-25,1
57620,UIUC,2018-08-27,2
57621,UIUC,2018-08-28,2
57622,UIUC,2018-08-29,2
57623,UIUC,2018-08-30,2
57624,UIUC,2018-08-31,1
57625,UIUC,2018-09-01,1
57626,UIUC,2018-09-04,1
57627,UIUC,2018-09-05,2
57628,UIUC,2018-09-06,1
57629,UIUC,2018-09-07,1
57630,UIUC,2018-09-08,1
57631,UIUC,2018-09-10,1
57632,UIUC,2018-09-11,2
57633,UIUC,2018-09-12,2
57634,UIUC,2018-09-13,2
57635,UIUC,2018-09-14,2
57636,UIUC,2018-09-17,2
57637,UIUC,2018-09-18,2
57638,UIUC,2018-09-19,2
57639,UIUC,2018-09-20,2
57640,UIUC,2018-09-21,2
57641,UIUC,2018-09-24,2
57642,UIUC,2018-09-25,2
57643,UIUC,2018-09-26,2
57644,UIUC,2018-09-27,2
57645,UIUC,2018-09-28,2
57646,UIUC,2018-09-29,1
57647,UIUC,2018-10-01,2
57648,UIUC,2018-10-02,2
57649,UIUC,2018-10-03,2
57650,UIUC,2018-10-04,2
57651,UIUC,2018-10-05,2
57652,UIUC,2018-10-08,2
57653,UIUC,2018-10-09,2
57654,UIUC,2018-10-10,2
57655,UIUC,2018-10-11,2
57656,UIUC,2018-10-12,2
57657,UIUC,2018-10-15,2
57658,UIUC,2018-10-16,2
57659,UIUC,2018-10-17,2
57660,UIUC,2018-10-18,2
57661,UIUC,2018-10-19,2
57662,UIUC,2018-10-22,3
57663,UIUC,2018-10-23,2
57664,UIUC,2018-10-24,2
57665,UIUC,2018-10-25,2
57666,UIUC,2018-10-26,2
57667,UIUC,2018-10-27,1
57668,UIUC,2018-10-29,2
57669,UIUC,2018-10-30,2
57670,UIUC,2018-10-31,2
57671,UIUC,2018-11-01,2
57672,UIUC,2018-11-02,2
57673,UIUC,2018-11-05,2
57674,UIUC,2018-11-06,1
57675,UIUC,2018-11-07,2
57676,UIUC,2018-11-08,1
57677,UIUC,2018-11-09,1
57678,UIUC,2018-11-12,1
57679,UIUC,2018-11-13,1
57680,UIUC,2018-11-14,2
57681,UIUC,2018-11-15,2
57682,UIUC,2018-11-16,2
57683,UIUC,2018-11-19,2
57684,UIUC,2018-11-20,2
57685,UIUC,2018-11-21,2
57686,UIUC,2018-11-22,1
57687,UIUC,2018-11-26,2
57688,UIUC,2018-11-27,3
57689,UIUC,2018-11-28,3
57690,UIUC,2018-11-29,2
57691,UIUC,2018-11-30,3
57692,UIUC,2018-12-03,3
57693,UIUC,2018-12-04,3
57694,UIUC,2018-12-05,2
57695,UIUC,2018-12-06,3
57696,UIUC,2018-12-07,3
57697,UIUC,2018-12-10,3
57698,UIUC,2018-12-11,3
57699,UIUC,2018-12-12,3
57700,UIUC,2018-12-13,3
57701,UIUC,2018-12-14,3
57702,UIUC,2018-12-17,3
57703,UIUC,2018-12-18,3
57704,UIUC,2018-12-19,3
57705,UIUC,2018-12-20,3
57706,UIUC,2018-12-21,3
57707,UIUC,2018-12-22,1
57708,UIUC,2018-12-31,1
57709,UIUC,2019-01-03,3
57710,UIUC,2019-01-04,3
57711,UIUC,2019-01-07,3
57712,UIUC,2019-01-08,3
57713,UIUC,2019-01-09,3
57714,UIUC,2019-01-10,3
57715,UIUC,2019-01-11,2
57716,UIUC,2019-01-12,1
57717,UIUC,2019-01-14,2
57718,UIUC,2019-01-15,3
57719,UIUC,2019-01-16,3
57720,UIUC,2019-01-17,3
57721,UIUC,2019-01-18,3
57722,UIUC,2019-01-19,1
57723,UIUC,2019-01-22,1
57724,UIUC,2019-01-23,3
57725,UIUC,2019-01-24,3
57726,UIUC,2019-01-25,3
57727,UIUC,2019-01-28,3
57728,UIUC,2019-01-29,4
57729,UIUC,2019-01-30,4
57730,UIUC,2019-01-31,3
57731,UIUC,2019-02-01,3
57732,UIUC,2019-02-02,2
57733,UIUC,2019-02-04,3
57734,UIUC,2019-02-05,3
57735,UIUC,2019-02-06,3
57736,UIUC,2019-02-07,3
57737,UIUC,2019-02-08,3
57738,UIUC,2019-02-11,3
57739,UIUC,2019-02-12,3
57740,UIUC,2019-02-13,3
57741,UIUC,2019-02-14,3
57742,UIUC,2019-02-15,3
57743,UIUC,2019-02-16,1
57744,UIUC,2019-02-19,3
57745,UIUC,2019-02-20,2
57746,UIUC,2019-02-21,3
57747,UIUC,2019-02-22,3
57748,UIUC,2019-02-25,3
57749,UIUC,2019-02-26,3
57750,UIUC,2019-02-27,2
57751,UIUC,2019-02-28,2
57752,UIUC,2019-03-01,2
57753,UIUC,2019-03-04,3
57754,UIUC,2019-03-05,3
57755,UIUC,2019-03-06,3
57756,UIUC,2019-03-07,3
57757,UIUC,2019-03-08,3
57758,UIUC,2019-03-11,3
57759,UIUC,2019-03-12,3
57760,UIUC,2019-03-13,3
57761,UIUC,2019-03-14,3
57762,UIUC,2019-03-15,3
57763,UIUC,2019-03-18,3
57764,UIUC,2019-03-19,3
57765,UIUC,2019-03-20,3
57766,UIUC,2019-03-21,3
57767,UIUC,2019-03-22,3
57768,UIUC,2019-03-25,3
57769,UIUC,2019-03-26,3
57770,UIUC,2019-03-27,3
57771,UIUC,2019-03-28,2
57772,UIUC,2019-03-29,2
57773,UIUC,2019-04-01,3
57774,UIUC,2019-04-02,1
57775,UIUC,2019-04-03,3
57776,UIUC,2019-04-04,3
57777,UIUC,2019-04-05,3
57778,UIUC,2019-04-06,1
57779,UIUC,2019-04-08,2
57780,UIUC,2019-04-09,3
57781,UIUC,2019-04-10,3
57782,UIUC,2019-04-11,3
57783,UIUC,2019-04-12,3
57784,UIUC,2019-04-15,3
57785,UIUC,2019-04-16,3
57786,UIUC,2019-04-17,3
57787,UIUC,2019-04-18,3
57788,UIUC,2019-04-19,3
57789,UIUC,2019-04-22,3
57790,UIUC,2019-04-23,3
57791,UIUC,2019-04-24,3
57792,UIUC,2019-04-25,3
57793,UIUC,2019-04-26,3
57794,UIUC,2019-04-29,3
57795,UIUC,2019-04-30,3
57796,UIUC,2019-05-01,3
57797,UIUC,2019-05-02,3
57798,UIUC,2019-05-03,3
57799,UIUC,2019-05-06,3
57800,UIUC,2019-05-07,3
57801,UIUC,2019-05-08,3
57802,UIUC,2019-05-09,3
57803,UIUC,2019-05-10,3
57804,UIUC,2019-05-13,3
57805,UIUC,2019-05-14,2
57806,UIUC,2019-05-15,3
57807,UIUC,2019-05-16,2
57808,UIUC,2019-05-17,2
57809,UIUC,2019-05-18,1
57810,UIUC,2019-05-20,3
57811,UIUC,2019-05-21,3
57812,UIUC,2019-05-22,3
57813,UIUC,2019-05-23,3
57814,UIUC,2019-05-24,3
57815,UIUC,2019-05-28,3
57816,UIUC,2019-05-29,3
57817,UIUC,2019-05-30,3
57818,UIUC,2019-05-31,3
57819,UIUC,2019-06-03,3
57820,UIUC,2019-06-04,3
57821,UIUC,2019-06-05,3
57822,UIUC,2019-06-06,3
57823,UIUC,2019-06-07,2
57824,UIUC,2019-06-10,3
57825,UIUC,2019-06-11,3
57826,UIUC,2019-06-12,3
57827,UIUC,2019-06-13,3
57828,UIUC,2019-06-14,3
57829,UIUC,2019-06-17,3
57830,UIUC,2019-06-18,3
57831,UIUC,2019-06-19,3
57832,UIUC,2019-06-20,3
57833,UIUC,2019-06-21,3
57834,UIUC,2019-06-24,3
57835,UIUC,2019-06-25,2
57836,UIUC,2019-06-26,3
57837,UIUC,2019-06-27,3
57838,UIUC,2019-06-28,2
57839,UIUC,2019-07-01,3
57840,UIUC,2019-07-02,3
57841,UIUC,2019-07-03,3
57842,UIUC,2019-07-05,3
57843,UIUC,2019-07-08,1
57844,UIUC,2019-07-09,3
57845,UIUC,2019-07-10,3
57846,UIUC,2019-07-11,3
57847,UIUC,2019-07-12,3
57848,UIUC,2019-07-15,1
57849,UIUC,2019-07-16,3
57850,UIUC,2019-07-17,3
57851,UIUC,2019-07-18,3
57852,UIUC,2019-07-19,2
57853,UIUC,2019-07-22,3
57854,UIUC,2019-07-23,3
57855,UIUC,2019-07-24,2
57856,UIUC,2019-07-25,3
57857,UIUC,2019-07-26,3
57858,UIUC,2019-07-29,2
57859,UIUC,2019-07-30,3
57860,UIUC,2019-07-31,3
57861,UIUC,2019-08-01,3
57862,UIUC,2019-08-02,3
57863,UIUC,2019-08-05,3
57864,UIUC,2019-08-06,3
57865,UIUC,2019-08-07,3
57866,UIUC,2019-08-08,3
57867,UIUC,2019-08-09,3
57868,UIUC,2019-08-12,3
57869,UIUC,2019-08-13,3
57870,UIUC,2019-08-14,3
57871,UIUC,2019-08-15,3
57872,UIUC,2019-08-16,2
57873,UIUC,2019-08-19,3
57874,UIUC,2019-08-20,3
57875,UIUC,2019-08-21,3
57876,UIUC,2019-08-22,3
57877,UIUC,2019-08-23,1
57878,UIUC,2019-08-26,3
57879,UIUC,2019-08-27,3
57880,UIUC,2019-08-28,3
57881,UIUC,2019-08-29,3
57882,UIUC,2019-08-30,3
57883,UIUC,2019-09-03,3
57884,UIUC,2019-09-04,3
57885,UIUC,2019-09-05,3
57886,UIUC,2019-09-06,3
57887,UIUC,2019-09-09,3
57888,UIUC,2019-09-10,3
57889,UIUC,2019-09-11,3
57890,UIUC,2019-09-12,3
57891,UIUC,2019-09-13,3
57892,UIUC,2019-09-16,3
57893,UIUC,2019-09-17,3
57894,UIUC,2019-09-18,3
57895,UIUC,2019-09-19,3
57896,UIUC,2019-09-20,3
57897,UIUC,2019-09-23,3
57898,UIUC,2019-09-24,3
57899,UIUC,2019-09-25,3
57900,UIUC,2019-09-26,3
57901,UIUC,2019-09-27,3
57902,UIUC,2019-09-30,3
57903,UIUC,2019-10-01,3
57904,UIUC,2019-10-02,3
57905,UIUC,2019-10-03,3
57906,UIUC,2019-10-04,3
57907,UIUC,2019-10-07,2
57908,UIUC,2019-10-08,3
57909,UIUC,2019-10-09,3
57910,UIUC,2019-10-10,3
57911,UIUC,2019-10-11,3
57912,UIUC,2019-10-14,3
57913,UIUC,2019-10-15,3
57914,UIUC,2019-10-17,3
57915,UIUC,2019-10-18,3
57916,UIUC,2019-10-21,3
57917,UIUC,2019-10-22,3
57918,UIUC,2019-10-23,3
57919,UIUC,2019-10-24,3
57920,UIUC,2019-10-25,3
57921,UIUC,2019-10-28,2
57922,UIUC,2019-10-29,2
57923,UIUC,2019-10-30,2
57924,UIUC,2019-10-31,2
57925,UIUC,2019-11-01,2
57926,UIUC,2019-11-04,2
57927,UIUC,2019-11-05,2
57928,UIUC,2019-11-06,2
57929,UIUC,2019-11-07,2
57930,UIUC,2019-11-08,2
57931,UIUC,2019-11-11,1
57932,UIUC,2019-11-12,1
57933,UIUC,2019-11-13,2
57934,UIUC,2019-11-14,2
57935,UIUC,2019-11-15,1
57936,UIUC,2019-11-16,1
57937,UIUC,2019-11-18,2
57938,UIUC,2019-11-19,2
57939,UIUC,2019-11-20,2
57940,UIUC,2019-11-21,2
57941,UIUC,2019-11-22,2
57942,UIUC,2019-11-25,2
57943,UIUC,2019-11-26,1
57944,UIUC,2019-11-27,1
57945,UIUC,2019-12-02,2
57946,UIUC,2019-12-03,2
57947,UIUC,2019-12-04,2
57948,UIUC,2019-12-05,2
57949,UIUC,2019-12-06,2
57950,UIUC,2019-12-09,2
57951,UIUC,2019-12-10,2
57952,UIUC,2019-12-11,2
57953,UIUC,2019-12-12,2
57954,UIUC,2019-12-13,2
57955,UIUC,2019-12-16,2
57956,UIUC,2019-12-17,2
57957,UIUC,2019-12-18,2
57958,UIUC,2019-12-19,2
57959,UIUC,2019-12-20,2
57960,UIUC,2019-12-23,2
57961,UIUC,2020-01-02,2
57962,UIUC,2020-01-03,2
57963,UIUC,2020-01-06,2
57964,UIUC,2020-01-07,2
57965,UIUC,2020-01-08,2
57966,UIUC,2020-01-09,2
57967,UIUC,2020-01-10,2
57968,UIUC,2020-01-11,1
57969,UIUC,2020-01-13,2
57970,UIUC,2020-01-14,2
57971,UIUC,2020-01-15,2
57972,UIUC,2020-01-16,2
57973,UIUC,2020-01-17,2
57974,UIUC,2020-01-21,2
57975,UIUC,2020-01-22,2
57976,UIUC,2020-01-23,2
57977,UIUC,2020-01-24,2
57978,UIUC,2020-01-27,2
57979,UIUC,2020-01-28,2
57980,UIUC,2020-01-29,2
57981,UIUC,2020-01-30,2
57982,UIUC,2020-01-31,2
57983,UIUC,2020-02-03,2
57984,UIUC,2020-02-04,2
57985,UIUC,2020-02-05,1
57986,UIUC,2020-02-06,2
57987,UIUC,2020-02-07,2
57988,UIUC,2020-02-10,2
57989,UIUC,2020-02-11,2
57990,UIUC,2020-02-12,2
57991,UIUC,2020-02-13,2
57992,UIUC,2020-02-14,2
57993,UIUC,2020-02-17,2
57994,UIUC,2020-02-18,2
57995,UIUC,2020-02-19,2
57996,UIUC,2020-02-20,2
57997,UIUC,2020-02-21,2
57998,UIUC,2020-02-24,1
57999,UIUC,2020-02-25,2
58000,UIUC,2020-02-26,1
58001,UIUC,2020-02-27,2
58002,UIUC,2020-02-28,2
58003,UIUC,2020-03-02,2
58004,UIUC,2020-03-03,2
58005,UIUC,2020-03-04,2
58006,UIUC,2020-03-05,2
58007,UIUC,2020-03-06,2
58008,UIUC,2020-03-07,1
58009,UIUC,2020-03-09,2
58010,UIUC,2020-03-10,2
58011,UIUC,2020-03-11,1
58012,UIUC,2020-03-12,1
58013,UIUC,2020-03-13,1
58014,UIUC,2020-03-16,1
58015,UIUC,2020-03-17,1
58016,UIUC,2020-03-18,1
58017,UIUC,2020-03-19,1
58018,UIUC,2020-06-22,2
58019,UIUC,2020-06-23,2
58020,UIUC,2020-06-24,2
58021,UIUC,2020-06-25,2
58022,UIUC,2020-06-26,2
58023,UIUC,2020-06-29,2
58024,UIUC,2020-06-30,2
58025,UIUC,2020-07-01,2
58026,UIUC,2020-07-02,2
58027,UIUC,2020-07-06,2
58028,UIUC,2020-07-07,2
58029,UIUC,2020-07-08,2
58030,UIUC,2020-07-09,2
58031,UIUC,2020-07-10,2
58032,UIUC,2020-07-13,2
58033,UIUC,2020-07-14,2
58034,UIUC,2020-07-15,2
58035,UIUC,2020-07-16,2
58036,UIUC,2020-07-17,2
58037,UIUC,2020-07-20,2
58038,UIUC,2020-07-21,2
58039,UIUC,2020-07-22,2
58040,UIUC,2020-07-23,2
58041,UIUC,2020-07-27,2
58042,UIUC,2020-07-28,2
58043,UIUC,2020-07-29,2
58044,UIUC,2020-07-30,2
58045,UIUC,2020-07-31,1
58046,UIUC,2020-08-02,2
58047,UIUC,2020-08-03,2
58048,UIUC,2020-08-04,2
