,name,month_year,books_scanned
677,Boston Public Library,2013-12,880
678,Boston Public Library,2014-01,1392
679,Boston Public Library,2014-02,1175
680,Boston Public Library,2014-03,1063
681,Boston Public Library,2014-04,682
682,Boston Public Library,2014-05,1737
683,Boston Public Library,2014-06,600
684,Boston Public Library,2014-07,607
685,Boston Public Library,2014-08,968
686,Boston Public Library,2014-09,1136
687,Boston Public Library,2014-10,883
688,Boston Public Library,2014-11,1054
689,Boston Public Library,2014-12,748
690,Boston Public Library,2015-01,814
691,Boston Public Library,2015-02,1140
692,Boston Public Library,2015-03,1571
693,Boston Public Library,2015-04,1233
694,Boston Public Library,2015-05,1069
695,Boston Public Library,2015-06,983
696,Boston Public Library,2015-07,543
697,Boston Public Library,2015-08,564
698,Boston Public Library,2015-09,996
699,Boston Public Library,2015-10,500
700,Boston Public Library,2015-11,791
701,Boston Public Library,2015-12,991
702,Boston Public Library,2016-01,1138
703,Boston Public Library,2016-02,707
704,Boston Public Library,2016-03,1220
705,Boston Public Library,2016-04,662
706,Boston Public Library,2016-05,1381
707,Boston Public Library,2016-06,1028
708,Boston Public Library,2016-07,363
709,Boston Public Library,2016-08,1508
710,Boston Public Library,2016-09,1036
711,Boston Public Library,2016-10,1254
712,Boston Public Library,2016-11,1066
713,Boston Public Library,2016-12,1222
714,Boston Public Library,2017-01,769
715,Boston Public Library,2017-02,868
716,Boston Public Library,2017-03,924
717,Boston Public Library,2017-04,785
718,Boston Public Library,2017-05,640
719,Boston Public Library,2017-06,1023
720,Boston Public Library,2017-07,908
721,Boston Public Library,2017-08,599
722,Boston Public Library,2017-09,349
723,Boston Public Library,2017-10,784
724,Boston Public Library,2017-11,247
725,Boston Public Library,2017-12,723
726,Boston Public Library,2018-01,339
727,Boston Public Library,2018-02,523
728,Boston Public Library,2018-03,609
729,Boston Public Library,2018-04,741
730,Boston Public Library,2018-05,1102
731,Boston Public Library,2018-06,824
732,Boston Public Library,2018-07,787
733,Boston Public Library,2018-08,911
734,Boston Public Library,2018-09,443
735,Boston Public Library,2018-10,566
736,Boston Public Library,2018-11,593
737,Boston Public Library,2018-12,605
738,Boston Public Library,2019-01,677
739,Boston Public Library,2019-02,696
740,Boston Public Library,2019-03,784
741,Boston Public Library,2019-04,634
742,Boston Public Library,2019-05,692
743,Boston Public Library,2019-06,736
744,Boston Public Library,2019-07,1407
745,Boston Public Library,2019-08,698
746,Boston Public Library,2019-09,756
747,Boston Public Library,2019-10,694
748,Boston Public Library,2019-11,604
749,Boston Public Library,2019-12,1039
750,Boston Public Library,2020-01,1077
751,Boston Public Library,2020-02,837
752,Boston Public Library,2020-03,358
753,Boston Public Library,2020-06,2
754,Boston Public Library,2020-07,360
755,Boston Public Library,2020-08,283
756,Boston Public Library,2020-09,306
757,Boston Public Library,2020-10,420
758,Boston Public Library,2020-11,375
759,Boston Public Library,2020-12,265
760,Boston Public Library,2021-01,344
761,Boston Public Library,2021-02,474
762,Boston Public Library,2021-03,452
763,Boston Public Library,2021-04,879
764,Boston Public Library,2021-05,359
765,Boston Public Library,2021-06,429
766,Boston Public Library,2021-07,603
767,Boston Public Library,2021-08,1448
768,Boston Public Library,2021-09,1024
769,Boston Public Library,2021-10,1098
770,Boston Public Library,2021-11,693
771,Boston Public Library,2021-12,1186
772,Boston Public Library,2022-01,2058
773,Boston Public Library,2022-02,1258
774,Boston Public Library,2022-03,2083
775,Boston Public Library,2022-04,1582
776,Boston Public Library,2022-05,1848
777,Boston Public Library,2022-06,1494
778,Boston Public Library,2022-07,1754
779,Boston Public Library,2022-08,2590
780,Boston Public Library,2022-09,2609
781,Boston Public Library,2022-10,3095
782,Boston Public Library,2022-11,2734
783,Boston Public Library,2022-12,814
784,Boston Public Library,2023-01,630
785,Boston Public Library,2023-02,1100
786,Boston Public Library,2023-03,1042
787,Boston Public Library,2023-04,916
788,Boston Public Library,2023-05,1168
789,Boston Public Library,2023-06,42
791,British Library,2013-12,92
792,British Library,2014-01,712
793,British Library,2014-02,751
794,British Library,2014-03,896
795,British Library,2014-04,667
796,British Library,2014-05,682
797,British Library,2014-06,733
798,British Library,2014-07,797
799,British Library,2014-08,393
800,British Library,2014-09,1597
801,British Library,2014-10,618
802,British Library,2014-11,684
803,British Library,2014-12,440
804,British Library,2015-01,465
805,British Library,2015-02,475
806,British Library,2015-03,580
807,British Library,2015-04,722
808,British Library,2015-05,643
809,British Library,2015-06,1304
810,British Library,2015-07,3697
811,British Library,2015-08,3153
812,British Library,2015-09,3123
813,British Library,2015-10,5411
814,British Library,2015-11,3952
815,British Library,2015-12,2870
816,British Library,2016-01,4203
817,British Library,2016-02,4839
818,British Library,2016-03,4094
819,British Library,2016-04,4303
820,British Library,2016-05,3177
821,British Library,2016-06,2327
822,British Library,2016-07,2718
823,British Library,2016-08,2331
824,British Library,2016-09,2658
825,British Library,2016-10,4346
826,British Library,2016-11,3391
827,British Library,2016-12,2004
828,British Library,2017-01,3521
829,British Library,2017-02,5630
830,British Library,2017-03,3775
831,British Library,2017-04,3424
832,British Library,2017-05,3654
833,British Library,2017-06,3594
834,British Library,2017-07,2694
835,British Library,2017-08,2855
836,British Library,2017-09,3043
837,British Library,2017-10,3110
838,British Library,2017-11,3545
839,British Library,2017-12,1543
840,British Library,2018-01,4832
841,British Library,2018-02,5252
842,British Library,2018-03,4792
843,British Library,2018-04,3021
844,British Library,2018-05,5004
845,British Library,2018-06,3197
846,British Library,2018-07,4294
847,British Library,2018-08,3356
848,British Library,2018-09,2128
849,British Library,2018-10,2310
850,British Library,2018-11,2656
851,British Library,2018-12,1532
852,British Library,2019-01,4768
853,British Library,2019-02,3569
854,British Library,2019-03,2440
855,British Library,2019-04,2553
856,British Library,2019-05,1816
857,British Library,2019-06,1145
858,British Library,2019-07,1446
859,British Library,2019-08,1681
860,British Library,2019-09,1749
861,British Library,2019-10,1841
862,British Library,2019-11,1366
863,British Library,2019-12,1067
864,British Library,2020-01,1552
865,British Library,2020-02,1812
866,British Library,2020-03,994
867,British Library,2020-10,946
868,British Library,2020-11,2155
869,British Library,2020-12,383
870,British Library,2021-04,313
871,British Library,2021-05,1065
872,British Library,2021-06,790
873,British Library,2021-07,1485
874,British Library,2021-08,1208
875,British Library,2021-09,75
876,British Library,2021-10,976
877,British Library,2021-11,571
878,British Library,2021-12,1057
879,British Library,2022-01,793
880,British Library,2022-02,1447
881,British Library,2022-03,1621
882,British Library,2022-04,490
883,British Library,2022-05,1198
884,British Library,2022-06,1299
885,British Library,2022-07,1329
886,British Library,2022-08,1029
887,British Library,2022-09,596
888,British Library,2022-10,832
889,British Library,2022-11,715
890,British Library,2022-12,303
891,British Library,2023-01,892
892,British Library,2023-02,322
893,British Library,2023-03,416
894,British Library,2023-04,241
895,British Library,2023-05,360
896,British Library,2023-06,31
898,Brown University,2010-03,64
899,Brown University,2010-04,189
900,Brown University,2010-05,159
901,Brown University,2010-06,195
902,Brown University,2010-07,259
903,Brown University,2010-08,159
904,Brown University,2010-09,184
905,Brown University,2010-10,149
906,Brown University,2010-11,249
907,Brown University,2010-12,171
908,Brown University,2011-01,132
909,Brown University,2011-02,147
910,Brown University,2011-03,179
911,Brown University,2011-04,99
912,Brown University,2011-05,108
913,Brown University,2011-06,133
914,Brown University,2011-07,292
915,Brown University,2011-08,152
916,Brown University,2011-09,241
917,Brown University,2011-10,198
918,Brown University,2011-11,166
919,Brown University,2011-12,44
920,Brown University,2012-01,75
921,Brown University,2012-02,73
922,Brown University,2012-03,86
923,Brown University,2012-04,78
924,Brown University,2012-05,27
925,Brown University,2012-06,25
926,Brown University,2012-07,57
927,Brown University,2012-08,48
928,Brown University,2012-09,48
929,Brown University,2012-10,50
930,Brown University,2012-11,63
931,Brown University,2012-12,61
932,Brown University,2013-01,28
933,Brown University,2013-02,34
934,Brown University,2013-03,126
935,Brown University,2013-04,245
936,Brown University,2013-05,285
937,Brown University,2013-06,176
938,Brown University,2013-07,4
939,Brown University,2013-08,46
940,Brown University,2013-09,149
941,Brown University,2013-10,258
942,Brown University,2013-11,199
943,Brown University,2013-12,445
944,Brown University,2014-01,461
945,Brown University,2014-02,108
946,Brown University,2014-03,59
947,Brown University,2014-04,103
948,Brown University,2014-05,65
949,Brown University,2014-06,40
950,Brown University,2014-07,105
951,Brown University,2014-08,106
952,Brown University,2014-09,123
953,Brown University,2014-10,110
954,Brown University,2014-11,125
955,Brown University,2014-12,87
956,Brown University,2015-01,70
957,Brown University,2015-02,52
958,Brown University,2015-03,59
959,Brown University,2015-04,78
960,Brown University,2015-05,86
961,Brown University,2015-06,89
962,Brown University,2015-07,76
963,Brown University,2015-08,79
964,Brown University,2015-09,80
965,Brown University,2015-10,76
966,Brown University,2015-11,60
967,Brown University,2015-12,76
968,Brown University,2016-01,46
969,Brown University,2016-02,56
970,Brown University,2016-03,34
971,Brown University,2016-04,77
972,Brown University,2016-05,81
973,Brown University,2016-06,63
974,Brown University,2016-07,88
975,Brown University,2016-08,70
976,Brown University,2016-09,74
977,Brown University,2016-10,35
978,Brown University,2016-11,83
979,Brown University,2016-12,78
980,Brown University,2017-01,222
981,Brown University,2017-02,310
982,Brown University,2017-03,140
983,Brown University,2017-04,181
984,Brown University,2017-05,213
985,Brown University,2017-06,322
986,Brown University,2017-07,236
987,Brown University,2017-08,285
988,Brown University,2017-09,315
989,Brown University,2017-10,195
990,Brown University,2017-11,321
991,Brown University,2017-12,204
992,Brown University,2018-01,187
993,Brown University,2018-02,64
994,Brown University,2018-03,152
995,Brown University,2018-04,218
996,Brown University,2018-05,111
997,Brown University,2018-06,203
998,Brown University,2018-07,205
999,Brown University,2018-08,258
1000,Brown University,2018-09,174
1001,Brown University,2018-10,148
1002,Brown University,2018-11,191
1003,Brown University,2018-12,89
1004,Brown University,2019-01,192
1005,Brown University,2019-02,180
1006,Brown University,2019-03,174
1007,Brown University,2019-04,129
1008,Brown University,2019-05,206
1009,Brown University,2019-06,170
1010,Brown University,2019-07,354
1011,Brown University,2019-08,229
1012,Brown University,2019-09,316
1013,Brown University,2019-10,425
1014,Brown University,2019-11,347
1015,Brown University,2019-12,229
1016,Brown University,2020-01,245
1017,Brown University,2020-02,324
1018,Brown University,2020-03,120
1019,Brown University,2020-08,6
1020,Brown University,2020-09,192
1021,Brown University,2020-10,86
1022,Brown University,2020-11,45
1023,Brown University,2020-12,44
1024,Brown University,2021-01,12
1025,Brown University,2021-02,24
1026,Brown University,2021-03,40
1027,Brown University,2021-04,31
1028,Brown University,2021-05,23
1029,Brown University,2021-06,27
1030,Brown University,2021-07,27
1031,Brown University,2021-08,31
1032,Brown University,2021-09,11
1033,Brown University,2021-10,17
1034,Brown University,2021-11,15
1035,Brown University,2021-12,1
1036,Brown University,2022-01,13
1037,Brown University,2022-02,29
1038,Brown University,2022-03,63
1039,Brown University,2022-04,24
1040,Brown University,2022-05,107
1041,Brown University,2022-06,91
1042,Brown University,2022-07,40
1043,Brown University,2022-08,51
1044,Brown University,2022-09,57
1045,Brown University,2022-10,85
1046,Brown University,2022-11,26
1047,Brown University,2022-12,45
1048,Brown University,2023-01,54
1049,Brown University,2023-02,74
1050,Brown University,2023-03,82
1051,Brown University,2023-04,48
1052,Brown University,2023-05,70
1054,California Acaddemy of Sciences,2016-04,697
1055,California Acaddemy of Sciences,2016-05,107
1056,California Acaddemy of Sciences,2016-11,237
1057,California Acaddemy of Sciences,2018-06,3
1059,California State Library,2011-10,64
1060,California State Library,2011-11,48
1061,California State Library,2011-12,83
1062,California State Library,2012-01,47
1063,California State Library,2012-02,52
1064,California State Library,2012-03,38
1065,California State Library,2012-04,69
1066,California State Library,2012-05,84
1067,California State Library,2012-06,85
1068,California State Library,2012-07,49
1069,California State Library,2012-08,71
1070,California State Library,2012-09,34
1071,California State Library,2012-10,22
1072,California State Library,2012-11,20
1073,California State Library,2012-12,17
1074,California State Library,2013-01,47
1075,California State Library,2013-02,71
1076,California State Library,2013-03,14
1077,California State Library,2013-04,8
1078,California State Library,2013-05,32
1079,California State Library,2013-06,35
1080,California State Library,2013-07,47
1081,California State Library,2013-08,25
1082,California State Library,2013-11,41
1083,California State Library,2013-12,26
1084,California State Library,2014-01,32
1085,California State Library,2014-02,75
1086,California State Library,2014-03,66
1087,California State Library,2014-04,43
1088,California State Library,2014-05,33
1089,California State Library,2014-06,36
1090,California State Library,2014-07,40
1091,California State Library,2014-08,31
1092,California State Library,2014-09,49
1093,California State Library,2014-10,56
1094,California State Library,2014-11,38
1095,California State Library,2014-12,43
1096,California State Library,2015-01,49
1097,California State Library,2015-02,26
1098,California State Library,2015-03,52
1099,California State Library,2015-04,25
1100,California State Library,2015-05,46
1101,California State Library,2015-06,23
1103,"Centre for Strategic and International Studies, Jakarta",2014-10,168
